plot,mothID,mothID_format,count,total_basal_all,planttype,num_hostplants,category
19,"Paralobesia liriodendrana (Kearfott, 1904)",Paralobesia liriodendrana,1,0.907001672,wood,2,generalist
19,"Phaecasiophora confixana (Walker, 1863)",Phaecasiophora confixana,2,0.037824894,wood,1,specialist
19,"Platynota idaeusalis (Walker, 1859)",Platynota idaeusalis,1,0.024604792,wood,10,generalist
19,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,5,2.419471178,wood,8,generalist
19,"Pyrrharctia isabella (Smith, 1797)",Pyrrharctia isabella,1,2.125009451,wood,8,generalist
19,"Renia adspergillus (Bosc, [1800])",Renia adspergillus,6,0,wood,2,generalist
19,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,1,0.515712326,wood,1,specialist
19,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,2,0.515712326,wood,1,specialist
19,"Xestia dolosa Franclemont, 1980",Xestia dolosa,1,2.135867904,wood,8,generalist
19,"Yponomeuta multipunctella (Clemens, 1860)",Yponomeuta multipunctella,1,0,wood,1,specialist
19,"Pseudeustrotia carneola (Guenée, 1852)",Pseudeustrotia carneola,1,0.266661007,wood,1,specialist
20,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,1,4.951338893,wood,26,generalist
20,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,2,4.951338893,wood,26,generalist
20,"Amphipyra pyramidoides Guenée, 1852 ",Amphipyra pyramidoides,1,4.88169591,wood,26,generalist
20,"Palthis asopialis (Guenée, 1854)",Palthis asopialis,1,0.000218196,wood,1,specialist
20,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,3,0.05476716,wood,5,generalist
20,"Abagrotis alternata (Grote, 1864)",Abagrotis alternata,1,0.008406959,wood,9,generalist
20,Abagrotis anchocelioides ,Abagrotis anchocelioides,1,0,wood,2,generalist
20,"Hypsopygia olinalis (Guenée, 1854)",Hypsopygia olinalis,1,0.000218196,wood,3,generalist
20,"Melanolophia canadaria (Guenée, [1858]) ",Melanolophia canadaria,1,4.951338893,wood,26,generalist
20,"Udea rubigalis (Guenée, 1854)",Udea rubigalis,1,0.001026804,wood,1,specialist
20,"Antaeotricha schlaegeri (Zeller, 1854)",Antaeotricha schlaegeri,2,0.000218196,wood,2,generalist
20,"Chionodes obscurusella (Chambers, 1872)",Chionodes obscurusella,1,2.879787426,wood,1,specialist
20,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,1,1.989933381,wood,4,generalist
20,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,12,1.989933381,wood,4,generalist
20,"Clemensia albata Packard, 1864",Clemensia albata,1,0,wood,2,generalist
20,"Coleophora rosacella Clemens, 186",Coleophora rosacella,1,0.001026804,wood,1,specialist
20,"Colocasia flavicornis (Smith, 1884)",Colocasia flavicornis,1,2.934965308,wood,8,generalist
20,"Cydia latiferreana (Walsingham, 1879) ",Cydia latiferreana,1,0.05476716,wood,7,generalist
20,"Epiblema strenuana (Walker, 1863)",Epiblema strenuana,1,0,wood,1,specialist
20,"Homorthodes lindseyi (Benjamin, 1922)",Homorthodes lindseyi,1,0.000218196,wood,2,generalist
20,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,17,4.92637472,wood,23,generalist
20,"Lacinipolia renigera (Stephens, 1829)",Lacinipolia renigera,1,0,wood,4,generalist
20,"Nadata gibbosa (Smith, 1797)",Nadata gibbosa,1,2.936659535,wood,12,generalist
20,"Ochropleura implecta Lafontaine, 1998",Ochropleura implecta,1,0,wood,2,generalist
20,"Orthonama obstipata (Fabricius, 1794)",Orthonama obstipata,1,0,wood,1,specialist
20,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,1,0.000667423,wood,1,specialist
20,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,2,0.000667423,wood,1,specialist
20,"Platynota idaeusalis (Walker, 1859)",Platynota idaeusalis,1,0.010537577,wood,10,generalist
20,"Pococera expandens (Walker, 1863)",Pococera expandens,1,0.000218196,wood,1,specialist
20,Polygrammate hebraeicum,Polygrammate hebraeicum,1,0.016120823,wood,2,generalist
20,Prochoerodes lineola,Prochoerodes lineola,1,2.889875776,wood,18,generalist
20,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,1,2.934965308,wood,8,generalist
20,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,2,2.934965308,wood,8,generalist
20,"Pyrrharctia isabella (Smith, 1797)",Pyrrharctia isabella,3,2.882546962,wood,8,generalist
20,"Redectis vitrea (Grote, 1878)",Redectis vitrea,1,0,wood,1,specialist
20,"Renia adspergillus (Bosc, [1800])",Renia adspergillus,2,0,wood,2,generalist
20,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,2,1.989715185,wood,1,specialist
20,"Scopula limboundata (Haworth, 1809)",Scopula limboundata,1,0.007110618,wood,9,generalist
20,"Sonia canadana McDunnough, 1925",Sonia canadana,2,2.879787426,wood,1,specialist
20,Speranza pustularia,Speranza pustularia,1,2.880005622,wood,4,generalist
20,"Xestia dolosa Franclemont, 1980",Xestia dolosa,1,2.88965758,wood,8,generalist
20,"Anavitrinella pampinaria (Guenée, [1858]) ",Anavitrinella pampinaria,1,2.890953921,wood,20,generalist
20,"Athetis tarda (Guenée, 1852)",Athetis tarda,1,0.000218196,wood,2,generalist
20,"Athetis tarda (Guenée, 1852)",Athetis tarda,4,0.000218196,wood,2,generalist
20,"Desmia funeralis (Hübner, 1796)",Desmia funeralis,2,0,wood,2,generalist
20,"Palthis asopialis (Guenée, 1854) ",Palthis asopialis,1,0.000218196,wood,1,specialist
21,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,2,1.590519447,wood,26,generalist
21,"Cabera variolaria Guenée, [1858]",Cabera variolaria,1,0.457620887,wood,2,generalist
21,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,1,0.652546798,wood,5,generalist
21,"Anavitrinella pampinaria (Guenée, [1858])",Anavitrinella pampinaria,2,1.542567699,wood,20,generalist
21,"Orthotaenia undulana ([Denis & Schiffermüller], 1775)",Orthotaenia undulana,2,1.545904813,wood,17,generalist
21,"Lomographa vestaliata (Guenée, [1858])",Lomographa vestaliata,1,1.218957573,wood,10,generalist
21,"Acronicta afflicta (Grote, 1864) ",Acronicta afflicta,1,0.659169684,wood,2,generalist
21,"Agrotis ipsilon (Hufnagel, 1766)",Agrotis ipsilon,1,0.523901087,wood,4,generalist
21,"Ancylis burgessiana (Zeller, 1875)",Ancylis burgessiana,1,1.116123148,wood,4,generalist
21,"Besma quercivoraria (Guenée, [1858])",Besma quercivoraria,1,0.772336324,wood,7,generalist
21,"Hyperstrotia nana (Hübner, 1818)",Hyperstrotia nana,1,0.777829725,wood,4,generalist
21,"Athetis tarda (Guenée, 1852)",Athetis tarda,2,0.652546798,wood,2,generalist
21,"Udea rubigalis (Guenée, 1854)",Udea rubigalis,2,0,wood,1,specialist
21,"Antaeotricha schlaegeri (Zeller, 1854)",Antaeotricha schlaegeri,1,0.652546798,wood,2,generalist
21,"Argyrotaenia velutinana (Walker, 1863)",Argyrotaenia velutinana,1,1.457805026,wood,18,generalist
21,"Arogalea cristifasciella (Chambers, 1878)",Arogalea cristifasciella,1,0.652546798,wood,1,specialist
21,Baileya australis,Baileya australis,1,0.006622886,wood,1,specialist
21,"Cleora sublunaria (Guenée, [1858])",Cleora sublunaria,1,1.136659229,wood,7,generalist
21,"Orthodes majuscula Herrich-Schäffer, 1868",Orthodes majuscula,1,0,wood,2,generalist
21,"Acronicta insularis (Herrich-Schäffer, 1868)",Acronicta insularis,1,0,wood,1,specialist
21,"Acronicta insularis (Herrich-Schäffer, 1868)",Acronicta insularis,2,0,wood,1,specialist
21,"Baileya australis (Grote, 1881)",Baileya australis,1,0.006622886,wood,1,specialist
21,"Pero ancetaria (Hübner, 1806)",Pero ancetaria,2,0.577410413,wood,5,generalist
21,"Baileya ophthalmica (Guenée, 1852)",Baileya ophthalmica,1,0.027621029,wood,7,generalist
21,"Udea rubigalis (Guenée, 1854) ",Udea rubigalis,2,0,wood,1,specialist
21,"Eulithis gracilineata (Guenée, [1858]) ",Eulithis gracilineata,1,0.016326184,wood,3,generalist
21,"Anavitrinella pampinaria (Guenée, [1858])",Anavitrinella pampinaria,3,1.542567699,wood,20,generalist
21,"Baileya australis (Grote, 1881)",Baileya australis,2,0.006622886,wood,1,specialist
21,"Balsa tristrigella (Walker, 1866)",Balsa tristrigella,1,0.011551545,wood,3,generalist
21,"Blastobasis glandulella (Riley, 1871)",Blastobasis glandulella,1,0.658502261,wood,3,generalist
21,"Bucculatrix coronatella Clemens, 1860 ",Bucculatrix coronatella,1,0,wood,1,specialist
21,"Caenurgina erechtea (Cramer, 1780)",Caenurgina erechtea,1,0.061659582,wood,1,specialist
21,"Caenurgina erechtea (Cramer, 1780)",Caenurgina erechtea,2,0.061659582,wood,1,specialist
21,Cameraria quercivorella,Cameraria quercivorella,1,0.652546798,wood,1,specialist
21,"Chionodes pereyra Clarke, 1947",Chionodes pereyra,1,0.652546798,wood,1,specialist
21,"Coleophora atromarginata Braun, 1914 ",Coleophora atromarginata,1,1.130703766,wood,6,generalist
21,"Coleotechnites florae (Freeman, 1960) ",Coleotechnites florae,1,0.13481937,wood,1,specialist
21,"Colocasia flavicornis (Smith, 1884)",Colocasia flavicornis,1,0.673544941,wood,8,generalist
21,"Colocasia propinquilinea (Grote, 1873)",Colocasia propinquilinea,1,0.805450754,wood,10,generalist
21,"Cyclophora packardi (Prout, 1936)",Cyclophora packardi,1,0.71420638,wood,4,generalist
21,"Cydia latiferreana (Walsingham, 1879) ",Cydia latiferreana,2,1.122746034,wood,7,generalist
21,"Datana angusii Grote & Robinson, 1866",Datana angusii,1,0.720829266,wood,8,generalist
21,Datana ministra,Datana ministra,1,1.419402555,wood,23,generalist
21,"Dryocampa rubicunda (Fabricius, 1793) ",Dryocampa rubicunda,1,0.659631746,wood,5,generalist
21,"Epiblema strenuana (Walker, 1863)",Epiblema strenuana,1,0.13481937,wood,1,specialist
21,"Episimus argutana (Clemens, 1860)",Episimus argutana,1,0.166457768,wood,8,generalist
21,"Eubaphe mendica (Walker, 1854) ",Eubaphe mendica,1,0.062121644,wood,2,generalist
21,"Eucopina tocullionana (Heinrich, 1920)",Eucopina tocullionana,2,0.13481937,wood,2,generalist
21,"Eudryas grata (Fabricius, 1793)",Eudryas grata,2,0.004774639,wood,3,generalist
21,"Grapholita packardi (Zeller, 1875)",Grapholita packardi,2,0.530832014,wood,5,generalist
21,"Heterocampa guttivitta (Walker, 1855)",Heterocampa guttivitta,1,1.442556986,wood,27,generalist
21,Heterocampa umbrata,Heterocampa umbrata,1,0.652546798,wood,5,generalist
21,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,3,1.500982136,wood,23,generalist
21,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,9,1.500982136,wood,23,generalist
21,"Hypena scabra (Fabricius, 1798) ",Hypena scabra,1,0.597741133,wood,10,generalist
21,Hyphantria cunea,Hyphantria cunea,5,1.761135771,wood,48,generalist
21,"Hyphantria cunea (Drury, 1773)",Hyphantria cunea,17,1.761135771,wood,48,generalist
21,"Lacinipolia renigera (Stephens, 1829)",Lacinipolia renigera,1,0.177585758,wood,4,generalist
21,"Lacinipolia renigera (Stephens, 1829)",Lacinipolia renigera,2,0.177585758,wood,4,generalist
21,"Lacinipolia renigera (Stephens, 1829) ",Lacinipolia renigera,2,0.177585758,wood,4,generalist
21,"Lascoria ambigualis (Walker, 1866) ",Lascoria ambigualis,1,0.658964323,wood,3,generalist
21,Macaria aemulataria,Macaria aemulataria,2,0.464705835,wood,5,generalist
21,"Macaria bisignata Walker, 1866",Macaria bisignata,1,0.13481937,wood,3,generalist
21,"Macaria bisignata Walker, 1866",Macaria bisignata,2,0.13481937,wood,3,generalist
21,"Macaria bisignata Walker, 1866 ",Macaria bisignata,4,0.13481937,wood,3,generalist
21,"Macaria minorata Packard, 1873 ",Macaria minorata,1,0.13481937,wood,2,generalist
21,"Macaria minorata Packard, 1873 ",Macaria minorata,4,0.13481937,wood,2,generalist
21,"Malacosoma americana (Fabricius, 1793)",Malacosoma americana,3,1.416270803,wood,24,generalist
21,Meganola phylla,Meganola phylla,1,0.652546798,wood,2,generalist
21,"Meganola phylla (Dyar, 1898)",Meganola phylla,2,0.652546798,wood,2,generalist
21,"Meganola phylla (Dyar, 1898) ",Meganola phylla,1,0.652546798,wood,2,generalist
21,Nadata gibbosa,Nadata gibbosa,1,1.172956752,wood,12,generalist
21,"Nadata gibbosa (Smith, 1797)",Nadata gibbosa,1,1.172956752,wood,12,generalist
21,"Ochropleura implecta Lafontaine, 1998 ",Ochropleura implecta,1,0.061659582,wood,2,generalist
21,"Olethreutes nigranum (Heinrich, 1923) ",Olethreutes nigranum,1,0.000462062,wood,3,generalist
21,"Orgyia leucostigma (Smith, 1797)",Orgyia leucostigma,1,1.756515153,wood,50,generalist
21,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,1,0.05590948,wood,1,specialist
21,"Pandemis lamprosana (Robinson, 1869)",Pandemis lamprosana,1,1.317954317,wood,14,generalist
21,"Perimede erransella Chambers, 1874 ",Perimede erransella,3,0.778086426,wood,4,generalist
21,"Phaecasiophora confixana (Walker, 1863)",Phaecasiophora confixana,2,0.010781442,wood,1,specialist
21,Phalaenostola eumelusalis,Phalaenostola eumelusalis,1,0,wood,2,generalist
21,"Platynota idaeusalis (Walker, 1859)",Platynota idaeusalis,1,0.734960657,wood,10,generalist
21,"Pococera expandens (Walker, 1863)",Pococera expandens,1,0.652546798,wood,1,specialist
21,Prochoerodes lineola,Prochoerodes lineola,2,1.498517806,wood,18,generalist
21,"Prochoerodes lineola (Goeze, 1781) ",Prochoerodes lineola,1,1.498517806,wood,18,generalist
21,"Pyrrharctia isabella (Smith, 1797)",Pyrrharctia isabella,1,0.604877421,wood,8,generalist
21,"Renia adspergillus (Bosc, [1800])",Renia adspergillus,1,0,wood,2,generalist
21,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,1,0,wood,1,specialist
21,"Scopula limboundata (Haworth, 1809)",Scopula limboundata,1,0.667717827,wood,9,generalist
21,"Tetanolita floridana Smith, 1895",Tetanolita floridana,1,0.652546798,wood,2,generalist
21,Xanthotype sospeta,Xanthotype sospeta,1,0.659400715,wood,10,generalist
21,"Zale helata (Smith, 1908)",Zale helata,1,0.13481937,wood,1,specialist
21,Zanclognatha cruralis,Zanclognatha cruralis,1,0.652546798,wood,5,generalist
21,"Heterophleps triguttaria Herrich-Schäffer, [1854]",Heterophleps triguttaria,1,0.000462062,wood,1,specialist
21,"Pseudeustrotia carneola (Guenée, 1852) ",Pseudeustrotia carneola,1,0.652546798,wood,1,specialist
21,"Anavitrinella pampinaria (Guenée, [1858]) ",Anavitrinella pampinaria,1,1.542567699,wood,20,generalist
21,"Anavitrinella pampinaria (Guenée, [1858]) ",Anavitrinella pampinaria,2,1.542567699,wood,20,generalist
21,"Bleptina caradrinalis Guenée, 1854",Bleptina caradrinalis,1,1.110167685,wood,4,generalist
22,"Anavitrinella pampinaria (Guenée, [1858]) ",Anavitrinella pampinaria,1,0.666036435,wood,20,generalist
22,"Melanolophia canadaria (Guenée, [1858]) ",Melanolophia canadaria,1,0.887684919,wood,26,generalist
22,"Eulithis gracilineata (Guenée, [1858]) ",Eulithis gracilineata,1,0,wood,3,generalist
22,"Palthis angulalis (Hübner, 1796)",Palthis angulalis,1,0.563202011,wood,18,generalist
22,"Athetis tarda (Guenée, 1852)",Athetis tarda,1,0.24453338,wood,2,generalist
22,"Desmia funeralis (Hübner, 1796) ",Desmia funeralis,2,0,wood,2,generalist
22,"Adoneta spinuloides (Herrich-Schäffer, 1854)",Adoneta spinuloides,1,0.732175449,wood,14,generalist
22,"Cabera variolaria Guenée, [1858]",Cabera variolaria,2,0.318617291,wood,2,generalist
22,"Elaphria grata Hübner, 1818",Elaphria grata,1,0.24453338,wood,4,generalist
22,"Orthodes majuscula Herrich-Schäffer, 1868",Orthodes majuscula,1,0.002053608,wood,2,generalist
22,"Heterophleps triguttaria Herrich-Schäffer, [1854]",Heterophleps triguttaria,1,0,wood,1,specialist
22,"Udea rubigalis (Guenée, 1854)",Udea rubigalis,1,0,wood,1,specialist
22,"Bleptina caradrinalis Guenée, 1854 ",Bleptina caradrinalis,1,0.563150671,wood,4,generalist
22,"Spodoptera ornithogalli (Guenée, 1852)",Spodoptera ornithogalli,1,0.49912944,wood,5,generalist
22,"Eulithis gracilineata (Guenée, [1858])",Eulithis gracilineata,1,0,wood,3,generalist
22,"Catocala ultronia (Hübner, 1823)",Catocala ultronia,1,0.58846139,wood,7,generalist
22,Acleris schalleriana,Acleris schalleriana,1,0.054523294,wood,3,generalist
22,"Nemoria bistriaria Hübner, 1818",Nemoria bistriaria,1,0.615825718,wood,5,generalist
22,Acronicta hasta,Acronicta hasta,1,0.563150671,wood,3,generalist
22,"Actias luna (Linnaeus, 1758)",Actias luna,1,0.872847602,wood,22,generalist
22,"Agrotis ipsilon (Hufnagel, 1766)",Agrotis ipsilon,1,0.327293785,wood,4,generalist
22,"Agrotis ipsilon (Hufnagel, 1766) ",Agrotis ipsilon,1,0.327293785,wood,4,generalist
22,"Athetis tarda (Guenée, 1852) ",Athetis tarda,2,0.24453338,wood,3,generalist
22,"Cyclophora pendulinaria (Guenée, [1858])",Cyclophora pendulinaria,1,0.24704905,wood,4,generalist
22,"Amorpha juglandis (Smith, 1797)",Amorpha juglandis,1,0.092630559,wood,7,generalist
22,Anavitrinella pampinaria,Anavitrinella pampinaria,6,0.666036435,wood,20,generalist
22,"Ancylis platanana (Clemens, 1860)",Ancylis platanana,2,0.351783061,wood,3,generalist
22,Antaeotricha schlaegeri,Antaeotricha schlaegeri,6,0.24704905,wood,2,generalist
22,Apatelodes torrefacta,Apatelodes torrefacta,1,0.705825091,wood,17,generalist
22,"Argyrotaenia velutinana (Walker, 1863)",Argyrotaenia velutinana,1,0.628866129,wood,18,generalist
22,Baileya australis,Baileya australis,2,0.041482883,wood,1,specialist
22,Baileya australis,Baileya australis,3,0.041482883,wood,1,specialist
22,"Balsa tristrigella (Walker, 1866)",Balsa tristrigella,1,0.008676494,wood,3,generalist
22,"Blastobasis glandulella (Riley, 1871)",Blastobasis glandulella,1,0.248691936,wood,3,generalist
22,"Choristoneura obsoletana (Walker, 1863) ",Choristoneura obsoletana,1,0.014529277,wood,4,generalist
22,Choristoneura rosaceana,Choristoneura rosaceana,3,0.730840604,wood,29,generalist
22,"Choristoneura rosaceana (Harris, 1841)",Choristoneura rosaceana,1,0.730840604,wood,29,generalist
22,"Choristoneura rosaceana (Harris, 1841)",Choristoneura rosaceana,3,0.730840604,wood,29,generalist
22,Chytolita morbidalis,Chytolita morbidalis,1,0.246586988,wood,3,generalist
22,"Coleophora pruniella Clemens, 1861 ",Coleophora pruniella,1,0.378685327,wood,7,generalist
22,"Colocasia flavicornis (Smith, 1884)",Colocasia flavicornis,1,0.293627448,wood,8,generalist
22,Datana ministra,Datana ministra,2,0.692643494,wood,23,generalist
22,"Dichomeris inversella (Zeller, 1873)",Dichomeris inversella,2,0,wood,1,specialist
22,"Elaphria versicolor (Grote, 1875)",Elaphria versicolor,1,0.224510702,wood,7,generalist
22,"Epiblema strenuana (Walker, 1863)",Epiblema strenuana,1,0,wood,1,specialist
22,Epimecis hortaria,Epimecis hortaria,2,0.02798041,wood,5,generalist
22,"Epimecis hortaria (Fabricius, 1794)",Epimecis hortaria,3,0.02798041,wood,9,generalist
22,"Episimus argutana (Clemens, 1860)",Episimus argutana,1,0.052572366,wood,8,generalist
22,Euchlaena marginaria,Euchlaena marginaria,1,0.081066178,wood,9,generalist
22,Eudryas grata,Eudryas grata,2,0.005236701,wood,3,generalist
22,"Eudryas grata (Fabricius, 1793)",Eudryas grata,2,0.005236701,wood,3,generalist
22,"Halysidota tessellaris (Smith, 1797)",Halysidota tessellaris,1,0.900109249,wood,29,generalist
22,Herpetogramma pertextalis,Herpetogramma pertextalis,3,0,wood,6,generalist
22,"Herpetogramma pertextalis (Lederer, 1863)",Herpetogramma pertextalis,2,0,wood,6,generalist
22,"Heterocampa guttivitta (Walker, 1855)",Heterocampa guttivitta,1,0.932145534,wood,27,generalist
22,Heterocampa obliqua,Heterocampa obliqua,1,0.24453338,wood,1,specialist
22,Heterocampa umbrata,Heterocampa umbrata,3,0.24453338,wood,5,generalist
22,Hypagyrtis unipunctata,Hypagyrtis unipunctata,4,0.791216681,wood,23,generalist
22,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,4,0.791216681,wood,23,generalist
22,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,5,0.791216681,wood,23,generalist
22,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,6,0.791216681,wood,23,generalist
22,Hypena madefactalis,Hypena madefactalis,1,0.041482883,wood,2,generalist
22,"Hypena scabra (Fabricius, 1798)",Hypena scabra,1,0.384332749,wood,10,generalist
22,Hyperstrotia nana,Hyperstrotia nana,3,0.248691936,wood,4,generalist
22,"Hyperstrotia pervertens (Barnes & McDunnough, 1918)",Hyperstrotia pervertens,1,0.270575697,wood,3,generalist
22,"Hyphantria cunea (Drury, 1773)",Hyphantria cunea,7,1.145874794,wood,48,generalist
22,Iridopsis larvaria,Iridopsis larvaria,5,0.400966974,wood,12,generalist
22,"Lacinipolia renigera (Stephens, 1829) ",Lacinipolia renigera,3,0.180512149,wood,4,generalist
22,"Lochmaeus manteo Doubleday, 1841",Lochmaeus manteo,5,0.3274093,wood,12,generalist
22,Lomographa vestaliata,Lomographa vestaliata,4,0.688215402,wood,10,generalist
22,Macaria aemulataria,Macaria aemulataria,2,0.362615844,wood,5,generalist
22,"Macaria bisignata Walker, 1866 ",Macaria bisignata,1,0.00251567,wood,3,generalist
22,"Macaria minorata Packard, 1873",Macaria minorata,1,0,wood,2,generalist
22,"Macaria multilineata Packard, 1873",Macaria multilineata,1,0.180512149,wood,1,specialist
22,Macaria pustularia,Macaria pustularia,1,0.565666341,wood,4,generalist
22,"Malacosoma americana (Fabricius, 1793)",Malacosoma americana,6,0.753070911,wood,24,generalist
22,"Meganola phylla (Dyar, 1898)",Meganola phylla,2,0.270575697,wood,2,generalist
22,Melanolophia canadaria,Melanolophia canadaria,9,0.887684919,wood,26,generalist
22,Misogada unicolor,Misogada unicolor,1,0.107249681,wood,2,generalist
22,Mocis texana,Mocis texana,1,0,wood,1,specialist
22,Mythimna unipuncta,Mythimna unipuncta,1,0.008676494,wood,2,generalist
22,Nadata gibbosa,Nadata gibbosa,1,0.621948036,wood,12,generalist
22,"Nadata gibbosa (Smith, 1797)",Nadata gibbosa,1,0.621948036,wood,12,generalist
22,"Nadata gibbosa (Smith, 1797) ",Nadata gibbosa,1,0.621948036,wood,12,generalist
22,"Natada nasoni (Grote, 1876)",Natada nasoni,1,0.666459991,wood,8,generalist
22,Nemoria lixaria,Nemoria lixaria,4,0.24453338,wood,3,generalist
22,"Olethreutes nigranum (Heinrich, 1923) ",Olethreutes nigranum,1,0,wood,3,generalist
22,Omphalocera munroei,Omphalocera munroei,2,0,wood,1,specialist
22,Oreana unicolorella,Oreana unicolorella,1,0.255725544,wood,8,generalist
22,Orgyia leucostigma,Orgyia leucostigma,7,1.157888401,wood,50,generalist
22,Palpita magniferalis,Palpita magniferalis,2,0.016634225,wood,1,specialist
22,Palthis asopialis,Palthis asopialis,3,0.24453338,wood,2,generalist
22,"Paonias myops (Smith, 1797)",Paonias myops,1,0.339256052,wood,11,generalist
22,"Paralobesia liriodendrana (Kearfott, 1904)",Paralobesia liriodendrana,1,0.020536081,wood,2,generalist
22,Pero ancetaria,Pero ancetaria,1,0.321132961,wood,5,generalist
22,"Phaecasiophora confixana (Walker, 1863)",Phaecasiophora confixana,1,0,wood,1,specialist
22,"Phaecasiophora confixana (Walker, 1863)",Phaecasiophora confixana,5,0,wood,1,specialist
22,"Platynota idaeusalis (Walker, 1859)",Platynota idaeusalis,2,0.400966974,wood,10,generalist
22,"Platynota idaeusalis (Walker, 1859) ",Platynota idaeusalis,1,0.400966974,wood,10,generalist
22,Pleuroprucha insulsaria,Pleuroprucha insulsaria,1,0.30321523,wood,7,generalist
22,Pococera militella,Pococera militella,1,0.107249681,wood,2,generalist
22,Polygrammate hebraeicum,Polygrammate hebraeicum,1,0.052572366,wood,2,generalist
22,"Prochoerodes lineola (Goeze, 1781)",Prochoerodes lineola,1,0.875555798,wood,18,generalist
22,"Proteoteras aesculana Riley, 1881",Proteoteras aesculana,2,0.037991749,wood,4,generalist
22,Psilocorsis reflexella,Psilocorsis reflexella,1,0.275144975,wood,8,generalist
22,Schizura leptinoides,Schizura leptinoides,1,0.721188646,wood,14,generalist
22,Sciota celtidella,Sciota celtidella,1,0,wood,1,specialist
22,"Scopula limboundata (Haworth, 1809)",Scopula limboundata,2,0.339307392,wood,9,generalist
22,"Scopula limboundata (Haworth, 1809) ",Scopula limboundata,2,0.339307392,wood,9,generalist
22,"Sonia canadana McDunnough, 1925",Sonia canadana,5,0,wood,1,specialist
22,"Tetanolita floridana Smith, 1895 ",Tetanolita floridana,2,0.24453338,wood,2,generalist
22,"Tortricidia testacea Packard, 1864",Tortricidia testacea,1,0.64843958,wood,11,generalist
22,"Xestia dolosa Franclemont, 1980",Xestia dolosa,1,0.075213395,wood,8,generalist
22,"Xestia dolosa Franclemont, 1980",Xestia dolosa,4,0.075213395,wood,8,generalist
22,Zanclognatha cruralis,Zanclognatha cruralis,1,0.272629305,wood,5,generalist
22,"Pseudeustrotia carneola (Guenée, 1852).",Pseudeustrotia carneola,1,0.24453338,wood,1,specialist
22,"Pseudohermonassa bicarnea (Guenée, 1852) ",Pseudohermonassa bicarnea,3,0.00251567,wood,3,generalist
22,"Idia americalis (Guenée, 1854) ",Idia americalis,1,0,wood,3,generalist
22,"Pseudeustrotia carneola (Guenée, 1852)",Pseudeustrotia carneola,2,0.24453338,wood,1,specialist
22,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,1,0.887684919,wood,26,generalist
22,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,3,0.887684919,wood,26,generalist
23,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,3,2.139846769,wood,26,generalist
23,"Pero ancetaria (Hübner, 1806)",Pero ancetaria,1,1.588132128,wood,5,generalist
23,"Eulithis gracilineata (Guenée, [1858])",Eulithis gracilineata,2,0.00513402,wood,3,generalist
23,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,2,0.163890758,wood,5,generalist
23,"Zanclognatha cruralis (Guenée, 1854) ",Zanclognatha cruralis,1,0.163890758,wood,5,generalist
23,"Acronicta insularis (Herrich-Schäffer, 1868)",Acronicta insularis,1,0,wood,1,specialist
23,"Acronicta insularis (Herrich-Schäffer, 1868)",Acronicta insularis,2,0,wood,1,specialist
23,"Athetis tarda (Guenée, 1852)",Athetis tarda,1,0.147256533,wood,2,generalist
23,"Melanolophia canadaria (Guenée, [1858]) ",Melanolophia canadaria,1,2.139846769,wood,26,generalist
23,"Iridopsis larvaria (Guenée, [1858])",Iridopsis larvaria,1,1.758453247,wood,12,generalist
23,"Catastega aceriella –  – Clemens, [1862] ",Catastega aceriella,2,0.174325654,wood,4,generalist
23,"Nematocampa resistaria (Herrich-Schäffer, [1856])",Nematocampa resistaria,1,1.915259058,wood,21,generalist
23,"Palthis angulalis (Hübner, 1796) ",Palthis angulalis,4,1.89170674,wood,18,generalist
